"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCDC65",259.837523882298,0.274652206145194,0.168038187135702,1.63446303978151,0.102161660841525,0.475576155519295
"SAMD4B",2930.12058917045,-0.148117018884496,0.0906235071725745,-1.6344216142776,0.102170352854152,0.475576155519295
"TRPV5",5.34005420107402,0.66334556109035,0.405905590078015,1.63423608175205,0.102209289017373,0.475576155519295
"ARL17B",769.665557775931,-0.328406996622229,0.200961737132176,-1.63417674085007,0.102221744889459,0.475576155519295
"NEK10",158.636072806264,-0.300176452327147,0.183689462893575,-1.63415172323228,0.102226996540795,0.475576155519295
"IFT22",710.894498116525,-0.178888801115909,0.109471578432482,-1.63411182772195,0.102235371775587,0.475576155519295
"ZNF876P",221.749392494303,-0.452328632710893,0.276904900154896,-1.63351617272886,0.102360482133005,0.475982651654752
"PDE12",1334.56970808594,-0.138273878445728,0.0846489749777538,-1.6334973752732,0.102364432300494,0.475982651654752
"PABPC1P4",26.4218385986975,-0.372499726081101,0.228056375352345,-1.6333668616174,0.102391862272083,0.475982651654752
"AC011195.2",2.41653521160376,1.13358733382269,0.694105335835368,1.63316326110416,0.102434664539381,0.475982651654752
"HS3ST3B1",142.922337109401,0.401336412203671,0.245746749601823,1.6331300936999,0.102441638562105,0.475982651654752
"TRH",2.23881649877914,0.795203780248438,0.486945161452948,1.63304586059692,0.102459351732771,0.475982651654752
"ASIC3",135.552730172468,-0.293195031269104,0.179540074524441,-1.63303391761259,0.10246186339061,0.475982651654752
"GALNT18",438.179301183245,0.389859028666099,0.238763888857489,1.6328224110087,0.102506352199753,0.476004762606712
"METTL25",436.456670576041,-0.145179009348241,0.0889130487089249,-1.63282005798175,0.102506847227541,0.476004762606712
"TERF2",1349.73328559732,0.119660568666729,0.0732900427579269,1.63269885190218,0.102532349030741,0.476004762606712
"SLC35E1P1",16.8697271570724,-0.437338338534289,0.267875076786764,-1.63262048780455,0.102548839551774,0.476004762606712
"C1QC",7583.45262493386,0.359384475155122,0.220162497631677,1.63236009320878,0.10260365075077,0.476004762606712
"CSRP2",677.723519920314,0.419245582363169,0.256842630590428,1.63230528125106,0.102615191244259,0.476004762606712
"PCDHB16",669.521052371823,-0.448217273774196,0.274605903333913,-1.63222009553515,0.10263312889096,0.476004762606712
"USP10",4434.8249249167,0.125924790196501,0.0771502328760367,1.63220233435762,0.102636869195216,0.476004762606712
"STUM",1403.9727500034,-0.670471538308954,0.410787514025329,-1.63216143484734,0.102645482584488,0.476004762606712
"RNF103",1390.16090829468,-0.159245938967424,0.0975794489398878,-1.63196185977156,0.102687521112232,0.476107531103404
"SLC6A6",1900.91580663408,-0.24279281146674,0.148797660235942,-1.63169777724834,0.102743168548965,0.47627334489739
"GTF3C1",5662.61800749702,-0.144180735142205,0.0883760475656777,-1.63144583983636,0.102796279123917,0.476427336992271
"MPZL1",3155.16702319897,-0.228320264079692,0.139959251456373,-1.63133384684372,0.102819895220575,0.476444598630919
"AC064862.5",218.306944268363,-0.758986519782934,0.465350188483629,-1.63100077869558,0.102890155201267,0.47667794920324
"ZNF625-ZNF20",360.594762943923,-0.230739500733852,0.141480116434786,-1.63089702318848,0.102912049991675,0.476687182634035
"KRTCAP2",3882.08475277316,-0.215597708009715,0.132248578949746,-1.63024593324092,0.103049529490264,0.477181313761548
"PPIAL4D",4.0270109917353,-1.48122744235372,0.908615261432155,-1.63020312912091,0.103058572815986,0.477181313761548
"SALL2",264.764750023562,-0.387236007225273,0.237600375997557,-1.62977859609639,0.103148299064578,0.477362519856224
"SMARCC1",8364.93841408625,-0.173298332024828,0.106347677266395,-1.62954505899293,0.103197684264416,0.477362519856224
"TMPRSS11F",49.9027405840368,-0.785028217593007,0.48175466448276,-1.62951866472504,0.103203266941715,0.477362519856224
"LRRTM1",22.1121632442932,-0.87859451645367,0.539183936294683,-1.62948941411616,0.103209454046978,0.477362519856224
"PML",2616.03593777888,0.192139048733019,0.117923583431497,1.62935218844189,0.103238484036088,0.477362519856224
"AC009517.1",0.963292746411699,-1.58568668612041,0.973233211590674,-1.62929775436735,0.10325000132217,NA
"PMS2P11",68.7647893110111,-0.489879135493878,0.300673518687541,-1.62927263309463,0.103255316883039,0.477362519856224
"HIST1H3G",226.490567788302,0.524948023608935,0.322199349925927,1.62926468886303,0.103256997895964,0.477362519856224
"IGLV2-34",26.3804429714212,1.22967682489056,0.754743762416412,1.62926397821903,0.103257148270503,0.477362519856224
"STARD5",385.966732160337,0.333717299066903,0.204848400422497,1.62909399525999,0.103293122209338,0.47743667756813
"CD34",1547.75272180864,-0.31393969128368,0.192739652195481,-1.62882773579603,0.103349491423614,0.477605058571946
"TRAJ8",13.492807675549,0.706201321229294,0.433607632437406,1.62866441547529,0.103384079713771,0.477672738677517
"CNRIP1",712.596199539245,-0.256510243376038,0.15757215594344,-1.62789067548274,0.103548068934142,0.478338157591236
"SLC7A14",58.7592470805984,-0.471759647713787,0.289833519847545,-1.62769181412121,0.103590249702368,0.478357521247961
"HSPE1P10",3.33181180751524,-0.561623056778491,0.3450641211002,-1.62759041707325,0.103611762431775,0.478357521247961
"SQOR",1732.44250433782,0.328270732383835,0.201704673014143,1.6274820383602,0.103634760339828,0.478357521247961
"TNFSF12",622.087702735821,0.245093022620133,0.150607520526419,1.62736244354504,0.103660143007404,0.478357521247961
"MRPL40",1170.84309670196,-0.195006623205099,0.119831904128411,-1.62733476216928,0.10366601877521,0.478357521247961
"AC006023.2",8.16494081267065,-0.4226430484231,0.259735779537082,-1.627203803713,0.1036938201684,0.478357521247961
"RPL39P38",2.13045622334542,-0.485139955810748,0.29814410156735,-1.6271995765147,0.103694717666218,0.478357521247961
"CLEC17A",134.135976971051,0.572827394183984,0.352050302508861,1.62711802859356,0.103712032725479,0.478357521247961
"GOLGA8S",8.22026094051347,-0.609713186292415,0.374741487798878,-1.62702344454491,0.103732118621935,0.478358048754831
"ADGRG7",9.83827916409825,-1.06359023520864,0.653852598458134,-1.62665138552132,0.103811159184954,0.478454188586388
"TBX19",362.630784011216,0.204712881199847,0.125849338423315,1.6266504358669,0.103811360991633,0.478454188586388
"IL1RL1",90.7916418542011,-0.408227204429048,0.250962963473331,-1.62664322567433,0.103812893206557,0.478454188586388
"SLC47A1",345.652755677992,0.398216992735799,0.24487205990554,1.6262247023585,0.103901863055903,0.478772109256443
"HSPA7",1366.44041827712,0.458951438523373,0.282297726014367,1.62577093695758,0.103998393122726,0.478985899708293
"LAMTOR3P2",7.64233132624927,-0.42383011704531,0.260701338546443,-1.62573049838717,0.104006999125805,0.478985899708293
"MOBP",15.8347851708715,-0.443622600308638,0.272876843862377,-1.62572460905615,0.104008252520993,0.478985899708293
"OVOL3",3.37783535961548,-0.500687102818685,0.308004263502283,-1.62558497445921,0.104037973729629,0.479030670275293
"ZNF385B",57.3710007529043,-0.589150055302561,0.362500935491362,-1.62523733767468,0.104111997491986,0.479279370349423
"OR7C1",340.538074221059,0.592793600197433,0.364802889838058,1.62496958415155,0.104169039894238,0.479449816208067
"RPL7AP6",11.3283179511487,-0.489570439563278,0.301348961521968,-1.62459640508032,0.104248583641889,0.479723741669651
"BTNL2",1.27830510657713,1.19970941428063,0.738545503313022,1.62442179784304,0.104285818033217,NA
"TEAD2",1521.57990574078,-0.272184424095268,0.167576621958295,-1.62423863731426,0.104324887735797,0.479914986026291
"PKD1L1",316.983538662341,0.395699119264767,0.243625040448998,1.62421366266578,0.104330215941838,0.479914986026291
"DIP2A",2836.81654537647,-0.141571948863267,0.0871781528865461,-1.62393838565849,0.104388959122726,0.479975157131381
"LRRC37A9P",12.5881609114329,0.348067899858823,0.21434208147228,1.62388970690217,0.104399349737285,0.479975157131381
"ABCC2",2353.03801756166,0.517558377747617,0.318728056024804,1.62382434794928,0.104413302077545,0.479975157131381
"NOC2LP2",0.658379511008292,1.01313876710558,0.62392302232914,1.62382013621404,0.104414201218058,NA
"IL13RA1",3590.48417900718,0.199661614429727,0.122969355545534,1.62366968212495,0.104446324879193,0.479975157131381
"SLC25A36",2920.72794501437,-0.193893128351322,0.119433577600789,-1.62343900472795,0.104495592371714,0.479975157131381
"CDC42P4",2.39142283861515,-0.570627468594378,0.351496586374409,-1.62342250455472,0.104499117143946,0.479975157131381
"AKR1B10P2",1.6348644587313,-0.566213579895063,0.34877782618105,-1.62342195343904,0.104499234875082,NA
"ZAR1",2.78683220570028,-0.711579657256157,0.438323096868357,-1.62341355575398,0.104501028829085,0.479975157131381
"AP002990.1",418.249893377798,-0.165998885939819,0.102257955044687,-1.62333469183181,0.104517877314021,0.479975157131381
"FBXL13",308.544724733677,-0.362977755985077,0.223637375324789,-1.62306392416708,0.104575740524386,0.479975157131381
"CCDC17",70.697063173841,-0.261590523618512,0.161171745316415,-1.6230544820679,0.104577758765477,0.479975157131381
"NDUFB5P1",2.14701839564197,-0.612673905640585,0.377503244856876,-1.62296328306494,0.104597254071035,0.479975157131381
"NALCN",228.243568081448,-0.501439436562338,0.308966327273877,-1.62295820708593,0.104598339230851,0.479975157131381
"RALGPS2",2875.66807230273,0.264157104055543,0.162778758210143,1.62279837344945,0.10463251357457,0.479975157131381
"ABCG5",49.4460794789583,0.450441512824929,0.277579542655698,1.62274751415541,0.104643389759319,0.479975157131381
"PIGA",922.71051171289,-0.221713012086776,0.13663022776669,-1.62272299264094,0.104648633969629,0.479975157131381
"PHF2P2",16.6518598682281,-1.09221334812247,0.673104075525449,-1.6226515153245,0.104663921413544,0.479975157131381
"GPR61",12.0183926985622,-0.46907988618793,0.289148223090923,-1.6222817528449,0.104743033884247,0.480246008345231
"FTLP10",2.65308780609867,-0.590798578011433,0.364249771983685,-1.62196004899049,0.104811902595824,0.480424706895503
"RPEL1",2.07973897696961,-0.682588276790595,0.420912720907172,-1.62168602393258,0.104870592823044,0.480424706895503
"MC1R",919.808201598608,0.357537321149406,0.22047362904271,1.6216783961956,0.104872226892102,0.480424706895503
"KANSL1L",1704.06101559826,-0.15798604490356,0.0974247850579582,-1.62162066674895,0.104884594767657,0.480424706895503
"RPL7",51468.3568012536,-0.240688742851082,0.148432143136449,-1.62154057581601,0.104901755254132,0.480424706895503
"AC006033.1",3.14638435909384,0.663889756467086,0.40941985239928,1.62153777491874,0.104902355421822,0.480424706895503
"MTCO1P1",8.3547208288455,-0.513816575975863,0.31691271865691,-1.62131888601202,0.10494926669726,0.48054766506075
"TSPYL1",2929.99825136517,0.138447801190375,0.0854198585365217,1.62079174049652,0.105062310472231,0.480921756103599
"FXR2",1630.82020237422,-0.125472982134869,0.0774165854319543,-1.6207506625974,0.105071123484057,0.480921756103599
"GPI",15485.8761019871,0.188009470021733,0.116024103735568,1.62043458185403,0.105138956302692,0.4811402906691
"KAT14",1316.91922941558,-0.162633506784069,0.100378924463114,-1.62019574979438,0.105190234141076,0.481178831103426
"CLUL1",87.3770798677351,0.417373485816087,0.257614569443636,1.62014705425038,0.10520069163129,0.481178831103426
"NASP",6090.42310140227,-0.171036568143713,0.105574201635994,-1.62006025613553,0.105219333790206,0.481178831103426
"SRPK2P",5.17081293698843,0.90008227752853,0.555599093132507,1.62002114232009,0.105227735359041,0.481178831103426
"DGCR2",1563.09915347212,-0.158335621720697,0.0977527089691685,-1.61975686802333,0.105284514897598,0.481216678508326
"CFLAR",5540.69999043634,0.188420076493582,0.116326368098325,1.6197537976456,0.105285174713496,0.481216678508326
"RAB43",401.278754481586,0.334329493663188,0.20641533101304,1.61969313045874,0.105298212601369,0.481216678508326
"CFAP77",6.20564751014865,-0.627573506485169,0.387490644043688,-1.6195836367456,0.105321746962636,0.481216678508326
"ZNF859P",6.44371817216973,-0.858315610621548,0.529983065136642,-1.61951516394256,0.105336466492116,0.481216678508326
"RPL5P30",38.1653031603432,-0.291798938282528,0.180193469987124,-1.61936466567506,0.105368824690049,0.481272709568278
"AC105339.1",3.67086818748497,-0.566077922353966,0.349617450327115,-1.61913520570647,0.105418175395432,0.481406317840114
"MC5R",10.3960918143328,-0.869742746923481,0.537231326505983,-1.61893527799294,0.10546118945211,0.48147501079801
"LASP1",5295.84851199715,0.132626771157364,0.0819250958385775,1.61887843767296,0.105473421077871,0.48147501079801
"CR381670.1",1461.05187034856,-0.385401757842991,0.238110515366221,-1.61858352727611,0.105536901733716,0.481556304370072
"AC009542.2",2.03598594980936,-0.730436952375599,0.451306222808171,-1.61849519342009,0.105555921851923,0.481556304370072
"RPS4XP17",9.35750798932902,-0.29957889444693,0.185098632021426,-1.6184824878244,0.105558657854894,0.481556304370072
"TRAJ41",3.58644459900092,0.702928033673556,0.434351960121815,1.61833742727077,0.105589898954402,0.481556304370072
"CES4A",130.907249532333,-0.426322719803707,0.263433930632799,-1.6183288112493,0.105591754782549,0.481556304370072
"ACOT9",1934.53095772878,-0.147516822953108,0.0911625390981353,-1.61817369735948,0.105625169609029,0.481567243938132
"CAVIN1",6518.50762367722,-0.272150882305772,0.168188985380115,-1.61812547766251,0.105635558864997,0.481567243938132
"NPY6R",100.972846548411,0.600931690380738,0.37139535433483,1.61803771470703,0.105654470060742,0.481567243938132
"HNRNPMP1",6.20555273371789,-0.573272258870967,0.354382088037566,-1.61766714013547,0.105734351227546,0.481839646233292
"NDUFB4P2",11.2682531403391,-0.482762126997205,0.298474745649699,-1.61743039916614,0.105785408256718,0.48198061604811
"JAM3",2315.8301184061,-0.330042790712768,0.20407211872303,-1.61728506950382,0.105816760641177,0.482019399433968
"PYCR3",73.7398991148068,-0.262997798590465,0.162624959692644,-1.61720438908961,0.105834169239447,0.482019399433968
"UTP20",4398.85700543534,-0.156636085417084,0.0968632031232621,-1.61708554297712,0.105859817075704,0.482044551064119
"GRAMD1C",258.63884066329,0.291824404410872,0.180495380266826,1.61679708355676,0.105922089174084,0.482236434118544
"TNFSF13",825.878595330311,0.258817211124775,0.160095373261914,1.61664391575735,0.105955166568818,0.482295353412451
"CERK",2548.72105578093,0.173458171793276,0.107302700216157,1.61653128433723,0.105979495144967,0.482314434298356
"LGALS12",86.099675849722,-0.662979367290299,0.410241753119878,-1.6160699447298,0.106079191515329,0.482658842549061
"IL12B",14.4887004599483,0.429832790492917,0.26600471230231,1.61588412014453,0.106119369568429,0.482658842549061
"WDR73",1154.07474995494,-0.123569499958135,0.0764795809346528,-1.61571884217982,0.106155115273607,0.482658842549061
"AC111200.1",4.06162628012573,-0.590967931318502,0.365782837455179,-1.61562509446856,0.106175394924103,0.482658842549061
"SEC23IP",3390.81486461636,0.149537670528042,0.0925572902248821,1.61562282306146,0.10617588631653,0.482658842549061
"CEP164",1666.07051059926,-0.174125894594061,0.107776386939852,-1.61562193294935,0.10617607888239,0.482658842549061
"STAC",66.9967777523601,-0.469029376718583,0.29036714175093,-1.61529770169692,0.106246241134486,0.482886141869679
"TRAV39",7.58927631445948,0.632924684099695,0.391861792775034,1.61517324671419,0.106273182420225,0.482916954150869
"SEC11A",5582.73772625613,-0.185048783107325,0.114584160644147,-1.61495953774984,0.106319457520921,0.48294496062259
"MED23",4458.57343324154,0.127448089205602,0.0789188833961346,1.61492514492221,0.106326906204442,0.48294496062259
"PSMD10P2",9.91115143569875,-0.350812170163845,0.217253233864824,-1.61476155693094,0.106362341208387,0.48294496062259
"ADAT2",671.679088888415,0.209219932889972,0.129574680811889,1.61466678195957,0.10638287481894,0.48294496062259
"COL19A1",525.50826816047,-0.516088765346293,0.319634852291641,-1.61461981272118,0.106393052172816,0.48294496062259
"B3GAT1",139.602376002067,-0.55286799260906,0.342428529287103,-1.6145500310972,0.106408173968428,0.48294496062259
"MSC",690.574530991822,0.421901785330177,0.2613214975693,1.61449321718468,0.106420486897379,0.48294496062259
"RPS13P2",5.18658413405439,-0.37013556025548,0.229318588221725,-1.61406697610401,0.106512899526451,0.483272773149754
"HOXA5",198.663607889028,-0.442721504033261,0.274326569385351,-1.6138484326371,0.106560306239433,0.483281294865376
"RPS20",43562.4178786603,-0.22394627648587,0.138766476516586,-1.61383557547562,0.106563095751265,0.483281294865376
"CCNYL2",176.748521165683,-0.640366599037409,0.39682242158226,-1.61373592874127,0.106584717240585,0.483281294865376
"SLCO2A1",671.74901596065,-0.348551728605963,0.216005449084386,-1.61362470291106,0.106608855285146,0.483281294865376
